IQ,starts_w_B
107.4825744,Yes
86.04582532,Yes
109.3682416,Yes
127.0749306,Yes
114.6917875,Yes
78.44757571,Yes
93.06486065,Yes
95.71945382,Yes
115.1179436,Yes
75.95874397,Yes
117.7763372,Yes
109.023551,Yes
98.62365637,Yes
73.94162381,Yes
109.7015087,Yes
95.28227829,Yes
100.4010952,Yes
92.03084792,Yes
91.55546787,Yes
89.43327618,Yes
118.5175034,Yes
131.1083835,Yes
97.82789814,Yes
98.50542097,Yes
65.90837335,Yes
104.3069542,Yes
102.4374501,Yes
86.17468258,Yes
91.75726821,Yes
100.0705968,Yes
99.18378522,Yes
83.62501582,Yes
108.1971548,Yes
97.45217794,Yes
76.86909276,Yes
104.0206132,Yes
117.1365319,Yes
90.14563744,Yes
112.5247675,Yes
107.1738474,Yes
93.03712234,Yes
107.9312146,Yes
113.9290723,Yes
86.07351244,Yes
116.0255334,Yes
83.18758782,Yes
106.3709173,Yes
88.32221173,Yes
97.67468339,Yes
112.0824628,Yes
64.88486654,Yes
115.672174,Yes
77.41047188,Yes
100.9181438,Yes
126.1307192,Yes
108.8204557,Yes
104.0048563,Yes
94.98117189,Yes
112.4591521,Yes
89.56730718,Yes
108.4818417,Yes
107.2626907,Yes
97.50312981,Yes
109.4621059,Yes
104.6580072,Yes
98.84246902,Yes
109.9256561,Yes
108.2275305,Yes
106.7697681,Yes
128.860226,Yes
108.1295624,Yes
98.88296644,Yes
71.77967698,Yes
85.91121296,Yes
80.26822718,Yes
103.6210264,Yes
114.3005015,Yes
99.71020349,Yes
98.46068527,Yes
118.641639,Yes
120.8728321,Yes
120.3323724,Yes
80.78824821,Yes
100.3381625,Yes
110.5957306,Yes
95.00628034,Yes
114.1730816,Yes
88.78706264,Yes
111.5097792,Yes
114.622633,Yes
94.72421835,Yes
83.59032686,Yes
95.15483235,Yes
73.79390696,Yes
94.4966998,Yes
101.3427481,Yes
125.7203982,Yes
65.72318818,Yes
79.60312435,Yes
98.74758554,Yes
102.9362973,Yes
91.67756289,Yes
108.3556203,Yes
91.54388999,Yes
83.78548263,Yes
98.29756604,Yes
97.82290908,Yes
111.1656082,Yes
122.3291007,Yes
104.4954277,Yes
100.9577406,Yes
89.84075511,Yes
73.3432514,Yes
99.88501646,Yes
104.5928364,Yes
52.74146521,Yes
95.90256588,Yes
76.13165015,Yes
83.81129353,Yes
110.7498996,Yes
116.322519,Yes
81.42151203,Yes
86.18919313,Yes
95.92086828,Yes
123.9429941,Yes
85.5011833,Yes
93.21924308,Yes
87.73573628,Yes
103.4311171,Yes
77.95407248,Yes
108.5265308,Yes
101.8519486,Yes
118.9704961,Yes
94.78978079,Yes
92.92714648,Yes
97.92270471,Yes
99.47002482,Yes
97.76266106,Yes
113.0690232,Yes
79.70383937,Yes
78.90765593,Yes
117.0568622,Yes
106.9122283,Yes
92.17764826,Yes
103.5071535,Yes
91.33919754,Yes
99.40653284,Yes
86.37781431,Yes
90.50656444,Yes
76.96887426,Yes
97.99748953,Yes
112.9067331,Yes
110.9118784,Yes
83.9075553,Yes
100.7020366,Yes
93.57150612,Yes
91.43601919,Yes
81.91948277,Yes
134.5032162,Yes
104.30329,Yes
84.42803234,Yes
95.6432296,Yes
77.93438903,Yes
109.188603,Yes
134.7392327,Yes
118.3569742,Yes
143.8164778,Yes
114.6800325,Yes
87.51462578,Yes
99.80926102,Yes
82.64008881,Yes
96.30101775,Yes
123.260754,Yes
88.07702464,Yes
85.06982024,Yes
101.0251006,Yes
132.8594701,Yes
95.04165688,Yes
116.0613122,Yes
93.82210047,Yes
94.48117424,Yes
98.9001173,Yes
118.228421,Yes
91.84476925,Yes
56.9734953,Yes
124.3183094,Yes
94.46701419,Yes
107.4085227,Yes
97.78957838,Yes
106.3711408,Yes
112.4887655,Yes
108.7363726,Yes
93.6957259,Yes
98.66833435,Yes
86.41682701,Yes
87.33513428,Yes
87.86738349,Yes
117.62358,Yes
98.38415387,Yes
120.2311929,Yes
99.37913436,Yes
83.94733196,Yes
112.8095411,Yes
70.03995082,Yes
89.35864491,Yes
105.1701446,Yes
97.46811643,Yes
94.3424103,Yes
86.17497849,Yes
90.74983555,Yes
95.40377009,Yes
122.4210774,Yes
106.5464262,Yes
75.21505729,Yes
80.93790427,Yes
96.97464102,Yes
121.752198,Yes
87.60782379,Yes
81.7223856,Yes
121.4497694,Yes
97.67978469,Yes
114.124579,Yes
87.69833913,Yes
86.81136516,Yes
105.3449357,Yes
97.57709788,Yes
121.8255073,Yes
94.81673657,Yes
126.5729601,Yes
118.0790416,Yes
114.0297783,Yes
105.5648819,Yes
99.96432449,Yes
75.78739631,Yes
96.35865766,Yes
97.42855296,Yes
80.15188441,Yes
124.1751728,Yes
90.06660906,Yes
74.1308357,Yes
118.4196412,Yes
107.0932224,Yes
78.43633568,Yes
100.9028383,Yes
64.28261137,Yes
85.18474659,Yes
82.64766463,Yes
117.9039458,Yes
91.55824942,Yes
103.533603,Yes
109.9245363,Yes
91.87361254,Yes
65.50316319,Yes
130.7539743,Yes
77.0922378,Yes
89.79531221,Yes
113.4958965,Yes
87.5944452,Yes
127.237041,Yes
82.41434207,Yes
112.248273,Yes
74.2513239,Yes
100.7820782,Yes
140.9444265,Yes
80.94738062,Yes
107.2016421,Yes
141.8639171,Yes
83.27547667,Yes
101.8496497,Yes
107.1081933,Yes
113.2581231,Yes
97.32690502,Yes
117.6165068,Yes
108.398725,Yes
92.41994432,Yes
94.93058683,Yes
110.1497357,Yes
92.00942377,Yes
86.00324911,Yes
82.71787324,Yes
71.79425969,Yes
105.1695171,Yes
127.8408326,Yes
120.8366572,Yes
116.4672595,Yes
94.24891314,Yes
86.37077207,Yes
109.7750528,Yes
125.67675,Yes
89.86738251,Yes
85.64659714,Yes
93.67468171,Yes
105.4974647,Yes
90.92774383,Yes
106.239685,Yes
102.953031,Yes
86.83074589,Yes
96.76049996,Yes
127.365971,Yes
123.2911808,Yes
91.51887718,Yes
103.8295317,Yes
130.2054123,Yes
98.26837965,Yes
106.764089,Yes
97.59145249,Yes
96.81645732,Yes
81.63951246,Yes
106.4731904,Yes
106.0046979,Yes
135.0953142,Yes
87.63741354,Yes
69.23218473,Yes
84.30433224,Yes
109.5067628,Yes
84.8728687,Yes
87.72827304,Yes
79.12092436,Yes
106.0050786,Yes
96.68862613,Yes
103.5597495,Yes
97.14594747,Yes
106.2681443,Yes
85.44279754,Yes
114.4468077,Yes
101.3804104,Yes
108.5407795,Yes
113.9575128,Yes
65.55838056,Yes
117.4860583,Yes
114.8655093,Yes
101.3977997,Yes
82.7255576,Yes
101.417882,Yes
84.35165066,Yes
98.43779611,Yes
76.46491657,Yes
91.12513109,Yes
128.0584226,Yes
107.5754118,Yes
113.4892728,Yes
85.56381947,Yes
84.82281669,Yes
84.16736013,Yes
103.8597475,Yes
83.12686621,Yes
118.4877105,Yes
77.08308153,Yes
114.1665417,Yes
113.0334079,Yes
106.918465,Yes
94.30844183,Yes
118.2743535,Yes
105.0741412,Yes
137.9846263,Yes
108.9974482,Yes
112.6464573,Yes
71.23201298,Yes
80.9132814,Yes
93.74141835,Yes
79.99107871,Yes
107.3862219,Yes
99.71802555,Yes
117.1868344,Yes
122.6923475,Yes
93.7341705,Yes
129.0279953,Yes
101.0037215,Yes
115.9988539,Yes
90.39110914,Yes
70.06362908,Yes
93.38903632,Yes
99.84810377,Yes
117.7738778,Yes
66.52439287,Yes
112.687627,Yes
116.131023,Yes
87.12093503,Yes
105.822196,Yes
116.3312337,Yes
119.3193382,Yes
103.9041486,Yes
109.2348317,Yes
96.70415168,Yes
95.60826808,Yes
114.9862327,Yes
112.037969,Yes
112.0842588,Yes
92.45356099,Yes
96.90394634,Yes
63.84112837,Yes
99.09262277,Yes
82.93938783,Yes
102.5448333,Yes
114.7305798,Yes
86.38502871,Yes
91.53790852,Yes
101.2788044,Yes
118.3023038,Yes
125.5765637,Yes
113.2140016,Yes
65.58944215,Yes
120.4117805,Yes
107.1665237,Yes
101.1743427,Yes
84.17782303,Yes
91.20817693,Yes
111.4813081,Yes
103.2706948,Yes
119.3747696,Yes
105.7712839,Yes
117.312856,Yes
112.7696382,Yes
95.03119258,Yes
80.03193318,Yes
120.211111,Yes
84.53556243,Yes
85.58501573,Yes
96.47633236,Yes
72.91788245,Yes
95.13817553,Yes
94.46804176,Yes
85.68099263,Yes
101.0390949,Yes
70.81869242,Yes
116.2133286,Yes
65.26352188,Yes
81.9024502,Yes
87.19579197,Yes
103.3168448,Yes
94.12141757,Yes
107.5071817,Yes
119.2900082,Yes
116.8578873,Yes
89.30982912,Yes
89.9412276,Yes
129.8370004,Yes
93.3763676,Yes
73.78151218,Yes
108.471932,Yes
96.47819943,Yes
107.2681021,Yes
101.4017357,Yes
101.0137515,Yes
94.76734422,Yes
98.32748952,Yes
89.89950974,Yes
68.05116679,Yes
109.6901988,Yes
90.98299971,Yes
130.1161323,Yes
113.386219,Yes
86.58405359,Yes
115.9325618,Yes
106.3645017,Yes
111.071849,Yes
118.0637509,Yes
98.52101318,Yes
48.1442384,Yes
107.0277639,Yes
56.95390834,Yes
102.1508255,Yes
109.9566705,Yes
78.16838053,Yes
103.4452045,Yes
104.3108004,Yes
82.51853242,Yes
95.1320946,Yes
70.61309762,Yes
85.81764099,Yes
101.4083045,Yes
116.3659375,Yes
108.3816062,Yes
111.7907219,Yes
116.2334504,Yes
104.6599087,Yes
132.232888,Yes
116.7476567,Yes
94.31311757,Yes
88.35890443,Yes
123.4292346,Yes
54.19787476,Yes
91.34759986,Yes
97.19381496,Yes
121.5898091,Yes
109.782854,Yes
104.0058856,Yes
95.38810222,Yes
123.8090326,Yes
102.4252459,Yes
123.1384497,Yes
76.79735915,Yes
92.01918976,Yes
99.83549514,Yes
93.944801,Yes
111.3554907,Yes
104.7626855,Yes
88.98358635,Yes
108.9017813,Yes
104.6713702,Yes
89.87720015,Yes
59.57874171,Yes
102.6752939,Yes
111.5595833,Yes
87.49704303,Yes
82.73266351,Yes
94.58883192,Yes
106.5061323,Yes
88.53722466,Yes
128.1570735,Yes
94.31562612,Yes
94.25086491,Yes
121.0058208,Yes
137.1707915,Yes
110.4295084,Yes
89.54470612,Yes
104.9797516,Yes
68.97061002,Yes
124.2055638,Yes
104.729553,Yes
90.49807408,Yes
126.9739615,Yes
113.5643183,Yes
87.74665939,Yes
78.14776303,Yes
95.94765951,Yes
98.73057191,Yes
112.1636413,Yes
89.41863532,Yes
76.75475233,Yes
79.37479937,Yes
83.21315848,Yes
77.48076776,Yes
123.1886452,Yes
101.2389232,Yes
86.96334768,Yes
81.27271046,Yes
118.5972651,Yes
114.5006899,Yes
95.03913794,Yes
101.9097114,Yes
78.45518391,Yes
110.9267665,Yes
75.97516771,Yes
111.2410648,Yes
84.07880229,Yes
117.8010785,Yes
108.5406712,Yes
71.70403438,Yes
85.30330553,Yes
112.6738316,Yes
106.1016369,Yes
94.60142747,Yes
62.39580129,Yes
95.59796462,Yes
100.1292099,Yes
118.0291295,Yes
108.8712923,Yes
77.16090289,Yes
110.3127095,Yes
66.19237771,Yes
110.3603574,Yes
82.44679233,Yes
79.75004896,Yes
83.67174693,Yes
124.4446417,Yes
88.82394136,Yes
113.8126084,Yes
92.74380933,Yes
99.78109383,Yes
114.0180758,Yes
91.37787028,Yes
125.8244609,Yes
86.90389189,Yes
84.22031881,Yes
111.2275287,Yes
145.0245179,Yes
90.38076024,Yes
129.2202354,Yes
108.424804,Yes
103.1277302,Yes
83.34049612,Yes
71.78334085,Yes
125.3089095,Yes
80.87202703,Yes
91.15318506,Yes
97.65725656,Yes
95.20794118,Yes
103.6891108,Yes
86.16468154,Yes
98.04127166,Yes
118.9501541,Yes
80.37305532,Yes
95.65220685,Yes
93.90280436,Yes
76.85712096,Yes
109.1983585,Yes
64.05546837,Yes
93.93879459,Yes
128.1836089,Yes
96.44940316,Yes
84.33421282,Yes
104.5391561,Yes
126.0476378,Yes
91.57598463,Yes
109.8067794,Yes
79.9795251,Yes
113.0568649,Yes
109.3044737,Yes
110.0538978,Yes
91.12331634,Yes
99.01602641,Yes
113.3356921,Yes
93.45391692,Yes
97.48662723,Yes
85.81281232,Yes
101.4746656,Yes
88.09751619,Yes
73.60517831,Yes
109.5941048,Yes
99.41471456,Yes
128.8458368,Yes
88.92919686,Yes
99.63503585,Yes
112.7457801,Yes
82.65050665,Yes
118.1854317,Yes
124.0568241,Yes
121.2213457,Yes
89.13521473,Yes
101.9215127,Yes
82.42717115,Yes
109.2190841,Yes
108.402805,Yes
113.4812344,Yes
117.81663,Yes
69.27250679,Yes
112.9531914,Yes
107.8097914,Yes
108.8335454,Yes
85.59028612,Yes
86.64761918,Yes
120.6121567,Yes
119.9787701,Yes
83.45205225,Yes
132.5680985,Yes
93.17080738,Yes
115.9701746,Yes
96.03028834,Yes
58.26891089,Yes
106.6052214,Yes
84.95556144,Yes
100.826529,Yes
103.0581276,Yes
96.183936,Yes
65.64231324,Yes
97.42137945,Yes
89.26176801,Yes
124.8721745,Yes
120.1395884,Yes
78.35864145,Yes
98.0113739,Yes
129.9482691,Yes
97.21933026,Yes
102.4561841,Yes
124.4395413,Yes
102.0872837,Yes
63.73322261,Yes
99.64137273,Yes
110.3465643,Yes
95.31892567,Yes
101.4440127,Yes
92.59269178,Yes
121.1228462,Yes
111.8599828,Yes
103.4312378,Yes
115.3159069,Yes
98.75271793,Yes
75.4928543,Yes
105.2070839,Yes
122.370565,Yes
103.5932921,Yes
91.13400462,Yes
63.84312108,Yes
128.0919279,Yes
95.58583542,Yes
82.73324491,Yes
83.32489522,Yes
114.5749784,Yes
96.98613542,Yes
99.22216131,Yes
106.4072318,Yes
78.46657656,Yes
108.4854054,Yes
91.39245401,Yes
95.09739017,Yes
113.6542718,Yes
74.78780867,Yes
99.94395878,Yes
94.81374843,Yes
122.6273702,Yes
114.9306222,Yes
76.14659628,Yes
100.7330333,Yes
110.3156721,Yes
83.52079984,Yes
96.68100519,Yes
97.81018635,Yes
99.21220127,Yes
98.1920358,Yes
114.3233624,Yes
109.7013496,Yes
137.4948485,Yes
105.0516915,Yes
114.7639017,Yes
107.5158283,Yes
98.35616832,Yes
92.31663751,Yes
107.7861101,Yes
104.9653968,Yes
108.4522855,Yes
91.62639492,Yes
86.06830696,Yes
112.9757916,Yes
87.09058653,Yes
116.7192545,Yes
109.5598633,Yes
96.31329842,Yes
121.0193611,Yes
125.5395615,Yes
80.30130258,Yes
86.98540663,Yes
97.98622407,Yes
97.1535136,Yes
80.41188189,Yes
71.19975349,Yes
136.1110485,Yes
132.4665915,Yes
95.87285608,Yes
106.7739508,Yes
109.5494125,Yes
135.590895,Yes
82.14021607,Yes
117.905398,Yes
102.541019,Yes
89.13551827,Yes
98.15465218,Yes
107.7019478,Yes
78.41022409,Yes
100.643843,Yes
98.39449795,Yes
103.1403068,Yes
109.2662681,Yes
106.5995415,Yes
100.0682353,Yes
85.49375106,Yes
84.51690934,Yes
88.43875476,Yes
88.57903455,Yes
90.80387557,Yes
109.0438292,Yes
115.1613493,Yes
99.18578135,Yes
117.3086438,Yes
107.258223,Yes
95.57710518,Yes
113.4457121,Yes
126.512175,Yes
83.54601784,Yes
91.45222733,Yes
96.92015264,Yes
91.42365793,Yes
109.4384276,Yes
110.928689,Yes
82.48953872,Yes
106.6587523,Yes
106.4790022,Yes
96.81540776,Yes
102.785348,Yes
98.09117768,Yes
125.2211946,Yes
83.11620529,Yes
113.6281976,Yes
120.7052736,Yes
106.7330131,Yes
99.03917629,Yes
110.4364196,Yes
121.1295351,Yes
127.4627058,Yes
94.65701799,Yes
113.2857446,Yes
101.3309123,Yes
98.28332299,Yes
108.9065701,Yes
108.0548007,Yes
91.44466762,Yes
95.82440912,Yes
120.2882213,Yes
82.96652766,Yes
78.88360113,Yes
90.3370501,Yes
91.91177066,Yes
97.25268085,Yes
68.99146232,Yes
79.17821916,Yes
86.64746165,Yes
93.15927507,Yes
88.45811942,Yes
104.1809459,Yes
101.599126,Yes
113.032088,Yes
103.3359029,Yes
64.90637627,Yes
75.98000141,Yes
90.50591525,Yes
88.3443862,Yes
114.1778026,Yes
84.94733655,Yes
106.9863632,Yes
78.74434011,Yes
83.76517491,Yes
113.3864858,Yes
91.67094872,Yes
134.2094974,Yes
103.2087552,Yes
108.2040379,Yes
106.9459784,Yes
99.82756333,Yes
143.3463582,Yes
114.4895773,Yes
129.6276911,Yes
88.61853777,Yes
117.6931885,Yes
87.97056874,Yes
106.3582143,Yes
86.59250032,Yes
83.04001135,Yes
99.13776378,Yes
88.43731656,Yes
111.7455671,Yes
86.21480506,Yes
109.2048225,Yes
105.1250037,Yes
89.67997041,Yes
82.46440636,Yes
117.459793,Yes
115.3163808,Yes
102.6510942,Yes
97.57290583,Yes
112.1675107,Yes
144.1843519,Yes
99.72064633,Yes
104.1424676,Yes
89.03635121,Yes
87.44783322,Yes
109.1406097,Yes
84.70280866,Yes
124.4580197,Yes
94.27431205,Yes
81.85926931,Yes
89.03905714,Yes
66.53844563,Yes
103.621655,Yes
88.42199819,Yes
99.42848065,Yes
90.44347768,Yes
103.9198078,Yes
107.7759927,Yes
100.675899,Yes
94.98999311,Yes
116.2683112,Yes
104.9999488,Yes
94.04063282,Yes
85.27664042,Yes
119.832293,Yes
98.87086611,Yes
85.34696931,Yes
93.6066835,Yes
88.81792063,Yes
110.9184615,Yes
98.43479777,Yes
108.5471473,Yes
100.7284801,Yes
108.5477492,Yes
95.5786754,Yes
96.79396808,Yes
94.76988164,Yes
114.666304,Yes
84.22549146,Yes
69.15819502,Yes
98.53597631,Yes
98.78769699,Yes
102.3999277,Yes
106.7112896,Yes
112.2655898,Yes
111.5012493,Yes
117.9699753,Yes
129.4947017,Yes
131.1700338,Yes
97.07931267,Yes
87.87237788,Yes
65.56698143,Yes
90.29312558,Yes
99.37217034,Yes
89.66187481,Yes
108.3828021,Yes
112.7128456,Yes
132.1335479,Yes
103.4230869,Yes
102.8895887,Yes
91.77861765,Yes
97.96513855,Yes
131.1762074,Yes
109.7152373,Yes
123.147699,Yes
123.2900115,Yes
85.22903284,Yes
82.0077016,Yes
97.7425883,Yes
114.9482201,Yes
128.9254769,Yes
94.38703143,Yes
108.2296156,Yes
86.56784629,Yes
107.3250598,Yes
85.84079062,Yes
70.13328339,Yes
100.4569327,Yes
80.34062036,Yes
99.17349429,Yes
95.49728146,Yes
109.7472954,Yes
69.34205326,Yes
99.75159877,Yes
141.7453277,Yes
112.2879669,Yes
63.94593917,Yes
110.6142851,Yes
130.7422359,Yes
85.95745766,Yes
125.099104,Yes
83.10023913,Yes
105.3609067,Yes
77.02083024,Yes
95.63737485,Yes
112.6033314,Yes
95.17104028,Yes
77.83390787,Yes
119.790896,Yes
79.94217321,Yes
94.1768821,Yes
140.4933257,Yes
92.41337828,Yes
104.0642407,Yes
113.2836956,Yes
96.15893627,Yes
99.26413119,Yes
100.8393795,Yes
72.93098486,Yes
73.09762299,Yes
101.205954,Yes
106.2686954,Yes
89.65976735,Yes
92.89819175,Yes
113.4635099,Yes
126.2085204,Yes
96.44457364,Yes
110.3544296,Yes
96.96036035,Yes
83.15503953,Yes
97.87701873,Yes
88.24619951,Yes
94.73990785,Yes
128.5993478,Yes
68.99164489,Yes
73.7856464,Yes
114.2227952,Yes
67.4868431,Yes
111.9373758,Yes
102.4838467,Yes
80.17491177,Yes
113.7923866,Yes
113.9819206,Yes
95.51341999,Yes
78.34338303,Yes
107.7622339,Yes
99.37319964,Yes
90.74573713,Yes
79.58309417,Yes
99.5104796,Yes
147.4210707,Yes
80.89595745,Yes
91.62131044,Yes
105.8732308,Yes
79.6261685,Yes
70.99687392,Yes
106.503226,Yes
125.2102495,Yes
102.5924899,Yes
116.3488489,Yes
95.69209605,Yes
92.36839443,Yes
93.09504224,Yes
72.84501087,Yes
111.4548101,Yes
93.31952789,Yes
96.99654641,Yes
105.1422617,Yes
126.8752258,Yes
74.37924326,Yes
102.4223335,Yes
86.51539177,Yes
95.86505904,Yes
101.4870764,Yes
74.35557029,Yes
123.6522434,Yes
110.5131513,Yes
112.5228049,Yes
116.3384539,Yes
112.478544,Yes
111.3472744,Yes
96.8024085,Yes
110.0862463,Yes
111.0540254,Yes
118.8983193,Yes
69.45093509,Yes
111.5160258,Yes
72.01148102,Yes
89.01866214,Yes
72.33695759,Yes
92.53533309,Yes
103.1993108,Yes
103.685825,Yes
118.2907409,Yes
130.0676026,Yes
79.34807459,Yes
102.9992916,Yes
103.8214548,Yes
93.22614182,Yes
101.1337428,Yes
85.25469115,Yes
135.0589834,Yes
75.10693901,Yes
56.8178881,Yes
99.16824853,Yes
96.03326353,Yes
90.31585239,Yes
102.7210984,Yes
97.56714734,Yes
100.0901268,Yes
118.4676456,Yes
117.1737037,Yes
102.0783533,Yes
86.83086229,Yes
83.32089475,Yes
129.2590094,Yes
110.8202813,Yes
85.90682386,Yes
119.3122212,Yes
101.4641712,Yes
93.88959989,Yes
101.5283828,Yes
108.0176555,Yes
80.74236744,Yes
101.1561163,Yes
106.3833016,Yes
87.91890901,Yes
130.3960271,Yes
75.87658617,Yes
91.05942012,Yes
86.98669931,Yes
114.9506256,Yes
141.8040701,Yes
101.9031574,Yes
89.49870781,Yes
103.2963873,Yes
108.2203423,Yes
127.3929778,Yes
97.90845084,Yes
105.180668,Yes
110.3309113,Yes
121.3790141,Yes
100.6743353,Yes
110.2946422,Yes
95.22740466,Yes
114.2855222,Yes
104.7370139,Yes
105.8923826,Yes
107.8075765,Yes
75.78842507,Yes
104.1286381,Yes
90.03869407,Yes
111.5598594,Yes
107.3427388,Yes
99.75825922,Yes
107.4806872,Yes
110.9152331,Yes
88.48598237,Yes
79.41561577,Yes
86.62641011,Yes
96.2658954,Yes
88.06896919,Yes
86.65251513,Yes
109.4935145,Yes
94.57838399,Yes
90.30931867,Yes
84.18764381,Yes
106.3165366,Yes
92.37898078,Yes
93.67172451,Yes
99.10050044,Yes
102.2072932,Yes
102.7401271,Yes
102.3006388,Yes
128.3412022,Yes
121.016092,Yes
122.5056423,Yes
102.2443343,Yes
98.23419139,Yes
105.7213217,Yes
81.9184895,Yes
89.66175548,Yes
118.3786549,Yes
112.8126018,Yes
95.14382191,Yes
103.2742237,Yes
68.91477438,Yes
109.2423878,Yes
113.1386542,Yes
116.7397282,Yes
107.958363,Yes
108.8584486,Yes
97.56550886,Yes
91.13374262,Yes
95.79275138,Yes
106.9021694,Yes
104.2408847,Yes
61.468724,Yes
91.55137042,Yes
97.28497421,Yes
100.7937031,Yes
119.7351063,Yes
86.92886058,Yes
137.1153333,Yes
127.6779497,Yes
132.3112588,Yes
107.6016549,Yes
136.249869,Yes
98.52531996,Yes
103.6587998,Yes
87.22084951,Yes
82.19633492,Yes
90.57600367,Yes
113.4026355,Yes
99.45108752,Yes
90.91512024,Yes
78.87778267,Yes
109.3721493,Yes
104.4455638,Yes
99.09203775,Yes
81.58284044,Yes
83.40393635,Yes
118.8843079,Yes
120.1742414,Yes
101.4559213,Yes
93.15770518,Yes
95.53710861,Yes
139.2930609,Yes
111.3378249,Yes
113.6981666,Yes
93.27819098,Yes
87.7680653,Yes
70.46763268,Yes
118.1763998,Yes
100.4026476,Yes
101.3931134,Yes
85.64919494,Yes
92.13906558,Yes
101.1574341,Yes
77.92302501,Yes
73.23271747,Yes
108.5397971,Yes
108.2152548,Yes
94.87727163,Yes
105.1754608,Yes
106.8702449,Yes
68.81581787,Yes
106.3445571,Yes
125.5443905,Yes
112.5850742,Yes
88.42037449,Yes
112.9644015,Yes
104.7159287,Yes
108.4596129,Yes
132.7172876,Yes
126.4033532,Yes
122.6609739,Yes
110.3163148,Yes
91.48717651,Yes
105.1413454,Yes
90.73815567,Yes
94.93656373,Yes
101.2329609,Yes
116.1714884,Yes
81.43930983,Yes
82.31035336,Yes
101.2113325,Yes
92.94579599,Yes
97.2662922,Yes
88.98972549,Yes
113.9022697,Yes
84.10396588,Yes
105.9368624,Yes
90.50910306,Yes
101.2438331,Yes
111.1382949,Yes
99.85105125,Yes
115.8985383,Yes
97.19472394,Yes
119.3279358,Yes
113.2289665,Yes
106.6771632,Yes
94.53715499,Yes
98.32538637,Yes
115.0625584,Yes
109.0891911,Yes
89.17786831,Yes
100.8212992,Yes
99.68898693,Yes
97.88595788,Yes
120.4796342,Yes
75.73109553,Yes
70.70824536,Yes
92.6959401,Yes
92.6084644,Yes
88.41498937,Yes
95.20873425,Yes
92.82187595,Yes
80.58090258,Yes
95.75477878,Yes
105.7610763,Yes
101.5077049,Yes
101.3680254,Yes
108.966559,Yes
82.53513848,Yes
96.0755649,Yes
113.8246965,Yes
79.86950637,Yes
91.57584585,Yes
115.2157306,Yes
122.9200376,Yes
104.4247833,Yes
105.2786276,Yes
103.9759585,Yes
121.3625102,Yes
119.0499878,Yes
99.85224867,Yes
113.0624755,Yes
107.7407152,Yes
106.4250761,Yes
107.6573642,Yes
93.20403816,Yes
89.87987853,Yes
116.4939515,Yes
132.2705881,Yes
119.4659064,Yes
71.90324866,Yes
107.0491462,Yes
98.90958913,Yes
121.3800622,Yes
108.0395757,Yes
81.98889748,Yes
105.8265738,Yes
85.95015417,Yes
94.22335048,Yes
115.2572828,Yes
100.4999169,Yes
108.7380991,Yes
96.14818982,Yes
106.7752928,Yes
105.7811864,Yes
98.48583788,Yes
98.90825152,Yes
99.63973807,Yes
107.9307411,Yes
104.5771841,Yes
109.3802443,Yes
70.43597811,Yes
121.0761724,Yes
113.1353252,Yes
96.6156982,Yes
91.22652873,Yes
96.17936781,Yes
117.3865512,Yes
91.04710543,Yes
86.78927652,Yes
66.01278141,Yes
81.29333007,Yes
105.2833128,Yes
113.3292904,Yes
117.8188357,Yes
97.38166941,Yes
90.36831686,Yes
114.0864378,Yes
96.95768112,Yes
104.9935233,Yes
100.884343,Yes
97.20989627,Yes
110.0574036,Yes
84.17175169,Yes
90.89020874,Yes
110.978384,Yes
84.82304633,Yes
91.29865047,Yes
108.4864036,Yes
121.8311259,Yes
99.29552101,Yes
121.0269314,Yes
113.524167,Yes
71.7164917,Yes
105.2328561,Yes
87.44492387,Yes
78.99176259,Yes
111.0447691,Yes
90.87030666,Yes
106.7349679,Yes
118.3974131,Yes
109.9763406,Yes
102.9036629,Yes
98.4607629,Yes
130.2433426,Yes
123.0743179,Yes
83.40090986,Yes
95.49535761,Yes
107.3188572,Yes
89.50229681,Yes
84.15191999,Yes
102.7559304,Yes
108.4638069,Yes
117.1691356,Yes
129.398134,Yes
116.1169033,Yes
89.14352284,Yes
78.93073111,Yes
103.9348598,Yes
113.2066065,Yes
84.29556446,Yes
73.9945589,Yes
98.87704002,Yes
90.95747225,Yes
112.7946337,Yes
87.82408173,Yes
98.53669828,Yes
94.99768554,Yes
84.92657668,Yes
99.41331998,Yes
77.2414284,Yes
103.2158535,Yes
112.8681628,Yes
109.7491314,Yes
105.9525437,Yes
93.61527546,Yes
108.9475747,Yes
97.97993942,Yes
88.49150389,Yes
97.51561691,Yes
87.0512737,Yes
72.488319,Yes
111.9917168,Yes
94.07245514,Yes
109.0559414,Yes
111.717894,Yes
98.562864,Yes
107.3320279,Yes
97.76893928,Yes
74.75229241,Yes
89.12267077,Yes
110.252151,Yes
70.32014693,Yes
89.05634982,Yes
95.02828018,Yes
112.2740219,Yes
107.3355287,Yes
98.58729881,Yes
98.24672047,Yes
91.85920394,Yes
105.8207895,Yes
110.6043606,Yes
121.6075735,Yes
81.80941672,Yes
91.26030374,Yes
97.03905415,Yes
103.3776275,Yes
96.62279573,Yes
107.7564903,Yes
108.2763138,Yes
116.2512103,Yes
112.9684831,Yes
82.80869207,Yes
100.2281241,Yes
70.20434665,Yes
96.24169907,Yes
108.7652835,Yes
88.84869846,Yes
86.12497849,Yes
83.87855303,Yes
