"expedition_id","member_id","peak_id","peak_name","year","season","sex","age","citizenship","expedition_role","hired","highpoint_metres","success","solo","oxygen_used","died","death_cause","death_height_metres","injured","injury_type","injury_height_metres","count","height_metres","first_ascent_year"
"EVER15117","EVER15117-03","EVER","Everest",2015,"Spring","M",35,"Netherlands","Climber",FALSE,5600,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,35,8850,1953
"EVER15117","EVER15117-01","EVER","Everest",2015,"Spring","M",38,"Netherlands","Leader",FALSE,5600,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,35,8850,1953
"EVER15117","EVER15117-06","EVER","Everest",2015,"Spring","M",36,"Netherlands","Climber",FALSE,5600,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,35,8850,1953
"EVER15117","EVER15117-07","EVER","Everest",2015,"Spring","M",57,"Netherlands","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,35,8850,1953
"EVER15117","EVER15117-04","EVER","Everest",2015,"Spring","M",57,"Sweden","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,35,8850,1953
"EVER15117","EVER15117-05","EVER","Everest",2015,"Spring","M",50,"Netherlands","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,35,8850,1953
"MAKA15106","MAKA15106-01","MAKA","Makalu",2015,"Spring","M",62,"New Zealand","Leader",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,9,8485,1955
"MAKA15106","MAKA15106-02","MAKA","Makalu",2015,"Spring","M",39,"New Zealand","Climbing Leader",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,9,8485,1955
"MAKA15106","MAKA15106-03","MAKA","Makalu",2015,"Spring","M",33,"Italy","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,9,8485,1955
"MAKA15106","MAKA15106-04","MAKA","Makalu",2015,"Spring","F",40,"USA","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,9,8485,1955
"EVER15123","EVER15123-01","EVER","Everest",2015,"Spring","M",62,"New Zealand","Leader",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,32,8850,1953
"EVER15123","EVER15123-02","EVER","Everest",2015,"Spring","M",48,"Canada","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,32,8850,1953
"EVER15123","EVER15123-03","EVER","Everest",2015,"Spring","F",48,"USA","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,32,8850,1953
"EVER15123","EVER15123-04","EVER","Everest",2015,"Spring","M",41,"Poland","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,32,8850,1953
"EVER15123","EVER15123-06","EVER","Everest",2015,"Spring","M",48,"New Zealand","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,32,8850,1953
"EVER15123","EVER15123-08","EVER","Everest",2015,"Spring","M",52,"USA","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,32,8850,1953
"EVER15123","EVER15123-09","EVER","Everest",2015,"Spring","M",55,"Japan","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,32,8850,1953
"EVER15123","EVER15123-10","EVER","Everest",2015,"Spring","M",49,"UK","Climber",FALSE,5500,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,32,8850,1953
"EVER15123","EVER15123-11","EVER","Everest",2015,"Spring","M",56,"UK","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,32,8850,1953
"EVER15123","EVER15123-12","EVER","Everest",2015,"Spring","M",36,"Canada","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,32,8850,1953
"EVER15123","EVER15123-13","EVER","Everest",2015,"Spring","M",50,"Japan","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,32,8850,1953
"EVER15123","EVER15123-05","EVER","Everest",2015,"Spring","M",30,"New Zealand","Climbing Guide",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,32,8850,1953
"EVER15123","EVER15123-07","EVER","Everest",2015,"Spring","M",36,"New Zealand","Climbing Guide",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,32,8850,1953
"EVER15123","EVER15123-14","EVER","Everest",2015,"Spring","M",48,"Japan","Climbing Guide",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,32,8850,1953
"EVER15123","EVER15123-15","EVER","Everest",2015,"Spring","M",51,"New Zealand","Climbing Guide",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,32,8850,1953
"ANN115108","ANN115108-01","ANN1","Annapurna I",2015,"Spring","M",42,"S Korea","Leader",FALSE,5600,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,9,8091,1950
"ANN115108","ANN115108-02","ANN1","Annapurna I",2015,"Spring","M",26,"S Korea","Climber",FALSE,5600,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,9,8091,1950
"ANN115108","ANN115108-03","ANN1","Annapurna I",2015,"Spring","M",49,"India","Climber",FALSE,5600,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,9,8091,1950
"ANN115108","ANN115108-04","ANN1","Annapurna I",2015,"Spring","M",23,"S Korea","Climber",FALSE,6600,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,9,8091,1950
"ANN115108","ANN115108-05","ANN1","Annapurna I",2015,"Spring","M",37,"S Korea","Climber",FALSE,6600,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,9,8091,1950
"ANN115108","ANN115108-09","ANN1","Annapurna I",2015,"Spring","M",39,"Nepal","H-A Worker",TRUE,6600,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,9,8091,1950
"ANN115108","ANN115108-06","ANN1","Annapurna I",2015,"Spring","M",23,"Nepal","H-A Worker",TRUE,6600,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,9,8091,1950
"ANN115108","ANN115108-08","ANN1","Annapurna I",2015,"Spring","M",48,"Nepal","H-A Worker",TRUE,6600,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,9,8091,1950
"ANN115108","ANN115108-07","ANN1","Annapurna I",2015,"Spring","M",32,"Nepal","H-A Worker",TRUE,6600,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,9,8091,1950
"ANN115106","ANN115106-01","ANN1","Annapurna I",2015,"Spring","M",76,"Spain","Leader",FALSE,5500,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,12,8091,1950
"ANN115106","ANN115106-04","ANN1","Annapurna I",2015,"Spring","M",35,"Spain","Exp Doctor",FALSE,5500,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,12,8091,1950
"ANN115106","ANN115106-03","ANN1","Annapurna I",2015,"Spring","M",44,"Spain","Climber",FALSE,5500,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,12,8091,1950
"ANN115106","ANN115106-02","ANN1","Annapurna I",2015,"Spring","M",42,"Spain","Climber",FALSE,5500,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,12,8091,1950
"ANN115106","ANN115106-05","ANN1","Annapurna I",2015,"Spring","M",39,"Spain","Climber",FALSE,5500,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,12,8091,1950
"ANN115106","ANN115106-08","ANN1","Annapurna I",2015,"Spring","M",42,"Nepal","H-A Worker",TRUE,6500,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,12,8091,1950
"ANN115106","ANN115106-11","ANN1","Annapurna I",2015,"Spring","M",32,"Nepal","H-A Worker",TRUE,6500,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,12,8091,1950
"ANN115106","ANN115106-10","ANN1","Annapurna I",2015,"Spring","M",34,"Nepal","H-A Worker",TRUE,6500,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,12,8091,1950
"ANN115106","ANN115106-12","ANN1","Annapurna I",2015,"Spring","M",30,"Nepal","H-A Worker",TRUE,6500,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,12,8091,1950
"ANN115106","ANN115106-07","ANN1","Annapurna I",2015,"Spring","M",25,"Nepal","H-A Worker",TRUE,6500,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,12,8091,1950
"ANN115106","ANN115106-06","ANN1","Annapurna I",2015,"Spring","M",38,"Nepal","H-A Worker",TRUE,5500,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,12,8091,1950
"ANN115106","ANN115106-09","ANN1","Annapurna I",2015,"Spring","M",42,"Nepal","H-A Worker",TRUE,6500,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,12,8091,1950
"EVER15123","EVER15123-27","EVER","Everest",2015,"Spring","M",43,"Nepal","Sirdar",TRUE,6100,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,32,8850,1953
"EVER15123","EVER15123-16","EVER","Everest",2015,"Spring","M",50,"Nepal","H-A Worker",TRUE,6100,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,32,8850,1953
"EVER15123","EVER15123-17","EVER","Everest",2015,"Spring","M",18,"Nepal","H-A Worker",TRUE,6100,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,32,8850,1953
"EVER15123","EVER15123-18","EVER","Everest",2015,"Spring","M",27,"Nepal","H-A Worker",TRUE,6100,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,32,8850,1953
"EVER15123","EVER15123-19","EVER","Everest",2015,"Spring","M",52,"Nepal","H-A Worker",TRUE,6100,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,32,8850,1953
"EVER15123","EVER15123-20","EVER","Everest",2015,"Spring","M",34,"Nepal","H-A Worker",TRUE,6100,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,32,8850,1953
"EVER15123","EVER15123-25","EVER","Everest",2015,"Spring","M",22,"Nepal","H-A Worker",TRUE,6100,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,32,8850,1953
"EVER15123","EVER15123-23","EVER","Everest",2015,"Spring","M",42,"Nepal","H-A Worker",TRUE,6100,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,32,8850,1953
"EVER15123","EVER15123-24","EVER","Everest",2015,"Spring","M",40,"Nepal","H-A Worker",TRUE,6100,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,32,8850,1953
"EVER15123","EVER15123-22","EVER","Everest",2015,"Spring","M",23,"Nepal","H-A Worker",TRUE,6100,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,32,8850,1953
"EVER15123","EVER15123-21","EVER","Everest",2015,"Spring","M",44,"Nepal","H-A Worker",TRUE,6100,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,32,8850,1953
"EVER15123","EVER15123-26","EVER","Everest",2015,"Spring","M",27,"Nepal","H-A Worker",TRUE,6100,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,32,8850,1953
"EVER15123","EVER15123-28","EVER","Everest",2015,"Spring","M",37,"Nepal","H-A Worker",TRUE,6100,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,32,8850,1953
"EVER15123","EVER15123-30","EVER","Everest",2015,"Spring","M",21,"Nepal","H-A Worker",TRUE,6100,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,32,8850,1953
"EVER15123","EVER15123-29","EVER","Everest",2015,"Spring","M",51,"Nepal","H-A Worker",TRUE,6100,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,32,8850,1953
"EVER15123","EVER15123-31","EVER","Everest",2015,"Spring","M",18,"Nepal","H-A Worker",TRUE,6100,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,32,8850,1953
"EVER15123","EVER15123-32","EVER","Everest",2015,"Spring","M",22,"Nepal","H-A Worker",TRUE,6100,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,32,8850,1953
"EVER15117","EVER15117-27","EVER","Everest",2015,"Spring","M",33,"Nepal","H-A Worker",TRUE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,35,8850,1953
"EVER15117","EVER15117-21","EVER","Everest",2015,"Spring","M",23,"Nepal","H-A Worker",TRUE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,35,8850,1953
"EVER15117","EVER15117-23","EVER","Everest",2015,"Spring","M",27,"Nepal","H-A Worker",TRUE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,35,8850,1953
"EVER15117","EVER15117-14","EVER","Everest",2015,"Spring","M",34,"Nepal","H-A Worker",TRUE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,35,8850,1953
"EVER15117","EVER15117-11","EVER","Everest",2015,"Spring","M",45,"Nepal","H-A Worker",TRUE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,35,8850,1953
"EVER15117","EVER15117-13","EVER","Everest",2015,"Spring","M",32,"Nepal","H-A Worker",TRUE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,35,8850,1953
"EVER15117","EVER15117-25","EVER","Everest",2015,"Spring","M",35,"Nepal","H-A Worker",TRUE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,35,8850,1953
"EVER15117","EVER15117-28","EVER","Everest",2015,"Spring","M",39,"Nepal","H-A Worker",TRUE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,35,8850,1953
"EVER15117","EVER15117-09","EVER","Everest",2015,"Spring","M",30,"Nepal","H-A Worker",TRUE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,35,8850,1953
"EVER15117","EVER15117-17","EVER","Everest",2015,"Spring","M",24,"Nepal","H-A Worker",TRUE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,35,8850,1953
"EVER15117","EVER15117-26","EVER","Everest",2015,"Spring","M",35,"Nepal","H-A Worker",TRUE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,35,8850,1953
"EVER15117","EVER15117-08","EVER","Everest",2015,"Spring","M",39,"Nepal","H-A Worker",TRUE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,35,8850,1953
"EVER15117","EVER15117-16","EVER","Everest",2015,"Spring","M",29,"Nepal","H-A Worker",TRUE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,35,8850,1953
"EVER15117","EVER15117-12","EVER","Everest",2015,"Spring","M",32,"Nepal","H-A Worker",TRUE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,35,8850,1953
"EVER15117","EVER15117-22","EVER","Everest",2015,"Spring","M",22,"Nepal","H-A Worker",TRUE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,35,8850,1953
"EVER15117","EVER15117-19","EVER","Everest",2015,"Spring","M",28,"Nepal","H-A Worker",TRUE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,35,8850,1953
"EVER15117","EVER15117-32","EVER","Everest",2015,"Spring","M",20,"Nepal","H-A Worker",TRUE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,35,8850,1953
"EVER15117","EVER15117-20","EVER","Everest",2015,"Spring","M",29,"Nepal","H-A Worker",TRUE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,35,8850,1953
"EVER15117","EVER15117-31","EVER","Everest",2015,"Spring","M",23,"Nepal","H-A Worker",TRUE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,35,8850,1953
"EVER15117","EVER15117-29","EVER","Everest",2015,"Spring","M",37,"Nepal","H-A Worker",TRUE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,35,8850,1953
"EVER15117","EVER15117-34","EVER","Everest",2015,"Spring","M",44,"Nepal","H-A Worker",TRUE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,35,8850,1953
"EVER15117","EVER15117-18","EVER","Everest",2015,"Spring","M",24,"Nepal","H-A Worker",TRUE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,35,8850,1953
"EVER15117","EVER15117-10","EVER","Everest",2015,"Spring","M",30,"Nepal","H-A Worker",TRUE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,35,8850,1953
"EVER15117","EVER15117-30","EVER","Everest",2015,"Spring","M",30,"Nepal","H-A Worker",TRUE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,35,8850,1953
"EVER15117","EVER15117-35","EVER","Everest",2015,"Spring","M",47,"Nepal","H-A Worker",TRUE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,35,8850,1953
"EVER15117","EVER15117-24","EVER","Everest",2015,"Spring","M",31,"Nepal","H-A Worker",TRUE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,35,8850,1953
"EVER15117","EVER15117-15","EVER","Everest",2015,"Spring","M",21,"Nepal","H-A Worker",TRUE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,35,8850,1953
"EVER15117","EVER15117-33","EVER","Everest",2015,"Spring","M",17,"Nepal","H-A Worker",TRUE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,35,8850,1953
"MAKA15106","MAKA15106-05","MAKA","Makalu",2015,"Spring","M",26,"Nepal","H-A Worker",TRUE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,9,8485,1955
"MAKA15106","MAKA15106-08","MAKA","Makalu",2015,"Spring","M",24,"Nepal","H-A Worker",TRUE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,9,8485,1955
"MAKA15106","MAKA15106-06","MAKA","Makalu",2015,"Spring","M",46,"Nepal","H-A Worker",TRUE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,9,8485,1955
"MAKA15106","MAKA15106-09","MAKA","Makalu",2015,"Spring","M",24,"Nepal","H-A Worker",TRUE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,9,8485,1955
"MAKA15106","MAKA15106-07","MAKA","Makalu",2015,"Spring","M",34,"Nepal","Sirdar",TRUE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,9,8485,1955
"GYAJ15101","GYAJ15101-01","GYAJ","Gyajikang",2015,"Spring","M",56,"USA/Russia","Leader",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,6,7074,1994
"GYAJ15101","GYAJ15101-02","GYAJ","Gyajikang",2015,"Spring","M",57,"Russia","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,6,7074,1994
"GYAJ15101","GYAJ15101-04","GYAJ","Gyajikang",2015,"Spring","M",53,"France","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,6,7074,1994
"GYAJ15101","GYAJ15101-03","GYAJ","Gyajikang",2015,"Spring","M",56,"USA","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,6,7074,1994
"GYAJ15101","GYAJ15101-06","GYAJ","Gyajikang",2015,"Spring","M",39,"Russia","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,6,7074,1994
"GYAJ15101","GYAJ15101-05","GYAJ","Gyajikang",2015,"Spring","M",47,"Russia","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,6,7074,1994
"DHA116106","DHA116106-02","DHA1","Dhaulagiri I",2016,"Spring","M",30,"UK","Climber",FALSE,7550,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,14,8167,1960
"DHA116106","DHA116106-03","DHA1","Dhaulagiri I",2016,"Spring","M",26,"UK","Climber",FALSE,6750,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,14,8167,1960
"DHA116106","DHA116106-04","DHA1","Dhaulagiri I",2016,"Spring","M",41,"UK","Climber",FALSE,6750,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,14,8167,1960
"DHA116106","DHA116106-05","DHA1","Dhaulagiri I",2016,"Spring","M",31,"UK","Climber",FALSE,6750,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,14,8167,1960
"DHA116106","DHA116106-06","DHA1","Dhaulagiri I",2016,"Spring","M",33,"UK","Climber",FALSE,7550,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,14,8167,1960
"DHA116106","DHA116106-01","DHA1","Dhaulagiri I",2016,"Spring","M",48,"UK","Leader",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,14,8167,1960
"DHA116106","DHA116106-07","DHA1","Dhaulagiri I",2016,"Spring","M",41,"UK","Climber",FALSE,7550,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,14,8167,1960
"DHA116106","DHA116106-08","DHA1","Dhaulagiri I",2016,"Spring","M",33,"UK","Climber",FALSE,6750,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,14,8167,1960
"DHA116106","DHA116106-09","DHA1","Dhaulagiri I",2016,"Spring","M",48,"UK","Climber",FALSE,6750,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,14,8167,1960
"DHA116106","DHA116106-11","DHA1","Dhaulagiri I",2016,"Spring","M",38,"UK","Climber",FALSE,5800,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,14,8167,1960
"DHA116106","DHA116106-12","DHA1","Dhaulagiri I",2016,"Spring","M",38,"UK","Climber",FALSE,6750,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,14,8167,1960
"DHA116106","DHA116106-10","DHA1","Dhaulagiri I",2016,"Spring","M",28,"UK","Climber",FALSE,6750,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,14,8167,1960
"DHA116106","DHA116106-14","DHA1","Dhaulagiri I",2016,"Spring","M",40,"Nepal","H-A Worker",TRUE,6750,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,14,8167,1960
"DHA116106","DHA116106-13","DHA1","Dhaulagiri I",2016,"Spring","M",43,"Nepal","H-A Worker",TRUE,7550,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,14,8167,1960
"DZA215301","DZA215301-01","DZA2","Dzanye II",2015,"Autumn","M",21,"Japan","Leader",FALSE,6318,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,6,6318,2015
"DZA215301","DZA215301-05","DZA2","Dzanye II",2015,"Autumn","M",24,"Japan","Climber",FALSE,6318,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,6,6318,2015
"DZA215301","DZA215301-03","DZA2","Dzanye II",2015,"Autumn","M",21,"Japan","Climber",FALSE,6318,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,6,6318,2015
"DZA215301","DZA215301-02","DZA2","Dzanye II",2015,"Autumn","M",22,"Japan","Climber",FALSE,6318,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,6,6318,2015
"DZA215301","DZA215301-04","DZA2","Dzanye II",2015,"Autumn","M",20,"Japan","Climber",FALSE,6318,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,6,6318,2015
"DZA215301","DZA215301-06","DZA2","Dzanye II",2015,"Autumn","M",20,"Japan","Climber",FALSE,6318,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,6,6318,2015
"EVER16105","EVER16105-01","EVER","Everest",2016,"Spring","M",39,"Netherlands","Leader",FALSE,7900,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA,18,8850,1953
"EVER16105","EVER16105-02","EVER","Everest",2016,"Spring","M",36,"Netherlands","Climber",FALSE,8850,TRUE,FALSE,TRUE,TRUE,"AMS",7900,FALSE,NA,NA,18,8850,1953
"EVER16105","EVER16105-03","EVER","Everest",2016,"Spring","M",36,"Australia","Climber",FALSE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA,18,8850,1953
"EVER16105","EVER16105-04","EVER","Everest",2016,"Spring","F",38,"Canada","Climber",FALSE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA,18,8850,1953
"EVER16105","EVER16105-05","EVER","Everest",2016,"Spring","F",52,"Poland","Climber",FALSE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA,18,8850,1953
"EVER16105","EVER16105-07","EVER","Everest",2016,"Spring","F",34,"Australia","Climber",FALSE,8750,FALSE,FALSE,TRUE,TRUE,"AMS",7800,FALSE,NA,NA,18,8850,1953
"EVER16105","EVER16105-09","EVER","Everest",2016,"Spring","M",58,"Netherlands","Climber",FALSE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA,18,8850,1953
"EVER16105","EVER16105-08","EVER","Everest",2016,"Spring","M",37,"Netherlands","Climber",FALSE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA,18,8850,1953
"EVER16105","EVER16105-11","EVER","Everest",2016,"Spring","M",29,"Nepal","Sirdar",TRUE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA,18,8850,1953
"EVER16105","EVER16105-16","EVER","Everest",2016,"Spring","M",20,"Nepal","H-A Worker",TRUE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA,18,8850,1953
"EVER16105","EVER16105-15","EVER","Everest",2016,"Spring","M",40,"Nepal","H-A Worker",TRUE,8750,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA,18,8850,1953
"EVER16105","EVER16105-14","EVER","Everest",2016,"Spring","M",31,"Nepal","H-A Worker",TRUE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA,18,8850,1953
"EVER16105","EVER16105-12","EVER","Everest",2016,"Spring","M",23,"Nepal","H-A Worker",TRUE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA,18,8850,1953
"EVER16105","EVER16105-13","EVER","Everest",2016,"Spring","M",30,"Nepal","H-A Worker",TRUE,8850,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA,18,8850,1953
