date,season,year,month,day_of_week,weekend,holiday,temp_actual,temp_feel,humidity,windspeed,weather_cat,riders_casual,riders_registered,riders_total
11/30/12,fall,2012,Nov,Fri,FALSE,no,54.0169754,61.14803,0.649583,3.9175436,categ1,362,5306,5668
12/1/12,fall,2012,Dec,Sat,TRUE,no,54.0169754,60.52136,0.806667,4.0001814,categ2,951,4240,5191
12/2/12,fall,2012,Dec,Sun,TRUE,no,57.6455,64.32872,0.823333,8.333393,categ2,892,3757,4649
12/3/12,fall,2012,Dec,Mon,FALSE,no,65.3945,73.02164,0.7675,5.5422936,categ1,555,5679,6234
12/4/12,fall,2012,Dec,Tue,FALSE,no,67.1164754,74.21486,0.73375,11.666643,categ1,551,6055,6606
12/5/12,fall,2012,Dec,Wed,FALSE,no,64.3489754,70.52108,0.485,21.709407,categ1,331,5398,5729
12/6/12,fall,2012,Dec,Thu,FALSE,no,50.8804754,55.23836,0.50875,11.708518,categ1,340,5035,5375
12/7/12,fall,2012,Dec,Fri,FALSE,no,55.6774754,60.97622,0.764167,8.7502,categ2,349,4659,5008
12/8/12,fall,2012,Dec,Sat,TRUE,no,60.1670246,67.05572,0.91125,6.792393,categ2,1153,4429,5582
12/9/12,fall,2012,Dec,Sun,TRUE,no,60.3515246,67.11314,0.905417,10.584325,categ2,441,2787,3228
12/10/12,fall,2012,Dec,Mon,FALSE,no,64.1644754,71.20175,0.925,12.750636,categ2,329,4841,5170
12/11/12,fall,2012,Dec,Tue,FALSE,no,58.0759754,62.45267,0.596667,19.834479,categ2,282,5219,5501
12/12/12,fall,2012,Dec,Wed,FALSE,no,53.9555,58.76042,0.538333,10.916779,categ2,310,5009,5319
12/13/12,fall,2012,Dec,Thu,FALSE,no,53.8324754,58.47692,0.485833,11.666643,categ1,425,5107,5532
12/14/12,fall,2012,Dec,Fri,FALSE,no,52.7870246,58.47728,0.642917,8.792343,categ1,429,5182,5611
12/15/12,fall,2012,Dec,Sat,TRUE,no,55.9235246,62.45447,0.650417,7.12545,categ1,767,4280,5047
12/16/12,fall,2012,Dec,Sun,TRUE,no,58.7525,65.29442,0.83875,6.749714,categ2,538,3248,3786
12/17/12,fall,2012,Dec,Mon,FALSE,no,61.0279754,68.135,0.907083,6.5833061,categ2,212,4373,4585
12/18/12,fall,2012,Dec,Tue,FALSE,no,62.3194754,68.87372,0.66625,14.834068,categ1,433,5124,5557
12/19/12,fall,2012,Dec,Wed,FALSE,no,56.5385,62.79458,0.625417,12.334164,categ1,333,4934,5267
12/20/12,fall,2012,Dec,Thu,FALSE,no,56.354,62.16953,0.667917,8.875021,categ2,314,3814,4128
12/21/12,winter,2012,Dec,Fri,FALSE,no,56.1080246,59.15903,0.556667,25.083661,categ2,221,3402,3623
12/22/12,winter,2012,Dec,Sat,TRUE,no,51.6184754,53.25017,0.44125,27.292182,categ1,205,1544,1749
12/23/12,winter,2012,Dec,Sun,TRUE,no,50.1424754,55.35239,0.515417,8.916561,categ1,408,1379,1787
12/24/12,winter,2012,Dec,Mon,FALSE,no,49.0702352,55.301,0.791304,5.1744368,categ2,174,746,920
12/25/12,winter,2012,Dec,Tue,FALSE,yes,53.4982352,58.50185,0.734783,11.304642,categ2,440,573,1013
12/26/12,winter,2012,Dec,Wed,FALSE,no,49.9579754,51.82997,0.823333,21.208582,categ3,9,432,441
12/27/12,winter,2012,Dec,Thu,FALSE,no,50.7575246,52.39778,0.652917,23.458911,categ2,247,1867,2114
12/28/12,winter,2012,Dec,Fri,FALSE,no,50.6959754,54.95414,0.59,10.416557,categ2,644,2451,3095
12/29/12,winter,2012,Dec,Sat,TRUE,no,50.6959754,53.816,0.752917,8.333661,categ2,159,1182,1341
12/30/12,winter,2012,Dec,Sun,TRUE,no,50.8804754,52.853,0.483333,23.500518,categ1,364,1432,1796
12/31/12,winter,2012,Dec,Mon,FALSE,no,47.9284754,52.11383,0.5775,10.374682,categ2,439,2290,2729
